k_ma,A,B,trace,determinant,stable,string_of_classification
0.6600000262260437,0.0230999998748302,0.9855999946594238,-3.294605255126953,2.693767547607422,True,stable spiral node sink
0.6700000166893005,0.0230999998748302,0.9855999946594238,-3.298184394836426,2.699153184890747,True,stable spiral node sink
0.6800000071525574,0.0230999998748302,0.9855999946594238,-3.301720142364502,2.70447325706482,True,stable spiral node sink
0.6899999976158142,0.0230000000447034,0.9855999946594238,-3.308560848236084,2.714749336242676,True,stable spiral node sink
0.699999988079071,0.0230000000447034,0.9855999946594238,-3.312010765075684,2.719940185546875,True,stable spiral node sink
0.7099999785423279,0.0229000002145767,0.9855999946594238,-3.318776130676269,2.730102300643921,True,stable spiral node sink
0.7200000286102295,0.0229000002145767,0.9855999946594238,-3.322144031524658,2.735169649124145,True,stable spiral node sink
0.7300000190734863,0.0228000003844499,0.9855999946594238,-3.3288357257843018,2.7452194690704346,True,stable spiral node sink
0.7400000095367432,0.0228000003844499,0.9855999946594238,-3.3321244716644287,2.7501676082611084,True,stable spiral node sink
0.75,0.0228000003844499,0.9855999946594238,-3.335374355316162,2.7550573348999023,True,stable spiral node sink
0.7599999904632568,0.0227000005543231,0.9855999946594238,-3.3419580459594727,2.764944076538086,True,stable spiral node sink
0.7699999809265137,0.0227000005543231,0.9855999946594238,-3.345132827758789,2.7697203159332275,True,stable spiral node sink
0.7799999713897705,0.0226000007241964,0.9855999946594238,-3.3516504764556885,2.7795066833496094,True,stable spiral node sink
0.7900000214576721,0.0226000007241964,0.9855999946594238,-3.354752540588379,2.784173488616944,True,stable spiral node sink
0.800000011920929,0.0226000007241964,0.9855999946594238,-3.3578193187713623,2.788787364959717,True,stable spiral node sink
0.8100000023841858,0.0225000008940696,0.9855999946594238,-3.3642377853393555,2.798423767089844,True,stable spiral node sink
0.8199999928474426,0.0225000008940696,0.9855999946594238,-3.3672356605529785,2.80293345451355,True,stable spiral node sink
0.8299999833106995,0.0225000008940696,0.9855999946594238,-3.370199680328369,2.8073925971984863,True,stable spiral node sink
0.8399999737739563,0.0223999992012977,0.9855999946594238,-3.3765265941619877,2.816890239715576,True,stable spiral node sink
0.8500000238418579,0.0223999992012977,0.9855999946594238,-3.379425048828125,2.8212506771087646,True,stable spiral node sink
0.8600000143051147,0.0223999992012977,0.9855999946594238,-3.382291793823242,2.8255629539489746,True,stable spiral node sink
0.8700000047683716,0.0222999993711709,0.9855999946594238,-3.3885297775268555,2.834925651550293,True,stable spiral node sink
0.8799999952316284,0.0222999993711709,0.9855999946594238,-3.391334056854248,2.839143991470337,True,stable spiral node sink
0.8899999856948853,0.0222999993711709,0.9855999946594238,-3.394107818603516,2.843317031860352,True,stable spiral node sink
0.8999999761581421,0.0221999995410442,0.9855999946594238,-3.4002630710601807,2.8525543212890625,True,stable spiral node sink
0.9100000262260436,0.0221999995410442,0.9855999946594238,-3.402977705001831,2.856637716293335,True,stable spiral node sink
0.9200000166893004,0.0221999995410442,0.9855999946594238,-3.40566349029541,2.86067795753479,True,stable spiral node sink
0.9300000071525574,0.0220999997109174,0.9855999946594238,-3.4117398262023926,2.869795083999634,True,stable spiral node sink
