k_ma,A,B,trace,determinant,string_of_classification,stable
0.28999999165534973,0.05900000035762787,0.98580002784729,-1.8823063373565674,0.545569896697998,stable spiral node sink,True
0.28999999165534973,0.16210000216960907,0.986299991607666,-1.3717656135559082,-0.332891047000885,unstable saddle node,False
0.28999999165534973,0.8585000038146973,0.9889000058174133,-3.148353099822998,2.322579860687256,stable spiral node sink,True
0.30000001192092896,0.05810000002384186,0.98580002784729,-1.8985490798950195,0.5708690881729126,stable spiral node sink,True
0.30000001192092896,0.1670999974012375,0.986299991607666,-1.370323657989502,-0.3398151397705078,unstable saddle node,False
0.30000001192092896,0.8529999852180481,0.9887999892234802,-3.0873844623565674,2.2057886123657227,stable spiral node sink,True
0.3100000023841858,0.05719999969005585,0.98580002784729,-1.9148530960083008,0.596246063709259,stable spiral node sink,True
0.3100000023841858,0.1720000058412552,0.986299991607666,-1.3697327375411987,-0.3453160524368286,unstable saddle node,False
0.3100000023841858,0.8475000262260437,0.9887999892234802,-3.0313920974731445,2.098271131515503,stable spiral node sink,True
0.3199999928474426,0.056299999356269836,0.98580002784729,-1.931225061416626,0.6217107176780701,stable spiral node sink,True
0.3199999928474426,0.1770000010728836,0.986299991607666,-1.3696355819702148,-0.3501414358615875,unstable saddle node,False
0.3199999928474426,0.8418999910354614,0.9887999892234802,-2.9781198501586914,1.996441125869751,stable spiral node sink,True
0.33000001311302185,0.05559999868273735,0.98580002784729,-1.945319414138794,0.6435784101486206,stable spiral node sink,True
0.33000001311302185,0.18199999630451202,0.9864000082015991,-1.3710825443267822,-0.35416749119758606,unstable saddle node,False
0.33000001311302185,0.8363000154495239,0.9887999892234802,-2.9281363487243652,1.9013428688049316,stable spiral node sink,True
0.3400000035762787,0.05480000004172325,0.98580002784729,-1.9606143236160278,0.6673189401626587,stable spiral node sink,True
0.3400000035762787,0.18700000643730164,0.9864000082015991,-1.3721591234207153,-0.35714995861053467,unstable saddle node,False
0.3400000035762787,0.8306000232696533,0.9887999892234802,-2.8803887367248535,1.810944676399231,stable spiral node sink,True
0.3499999940395355,0.05420000106096268,0.98580002784729,-1.973541498184204,0.6873325705528259,stable spiral node sink,True
0.3499999940395355,0.19210000336170197,0.9864000082015991,-1.3736692667007446,-0.35954171419143677,unstable saddle node,False
0.3499999940395355,0.8248000144958496,0.9887999892234802,-2.834714412689209,1.724914789199829,stable spiral node sink,True
0.36000001430511475,0.05350000038743019,0.9857000112533569,-1.986693263053894,0.7086643576622009,stable spiral node sink,True
0.36000001430511475,0.19709999859333038,0.9864000082015991,-1.3757731914520264,-0.36089441180229187,unstable saddle node,False
0.36000001430511475,0.05350000038743019,0.98580002784729,-1.9876784086227417,0.7092335224151611,stable spiral node sink,True
0.36000001430511475,0.8188999891281128,0.9886999726295471,-2.7899346351623535,1.6420924663543701,stable spiral node sink,True
0.3700000047683716,0.05290000140666962,0.9857000112533569,-1.99961519241333,0.7286409735679626,stable spiral node sink,True
0.3700000047683716,0.20229999721050262,0.9865000247955322,-1.3791290521621704,-0.36209776997566223,unstable saddle node,False
0.3700000047683716,0.8129000067710876,0.9886999726295471,-2.7479777336120605,1.5639652013778687,stable spiral node sink,True
0.3799999952316284,0.052299998700618744,0.9857000112533569,-2.012533664703369,0.748603880405426,stable spiral node sink,True
0.3799999952316284,0.20749999582767487,0.9865000247955322,-1.3820159435272217,-0.3623884320259094,unstable saddle node,False
0.3799999952316284,0.8069000244140625,0.9886999726295471,-2.7082979679107666,1.490502119064331,stable spiral node sink,True
0.38999998569488525,0.05180000141263008,0.9857000112533569,-2.0241875648498535,0.7665845155715942,stable spiral node sink,True
0.38999998569488525,0.2126999944448471,0.9865000247955322,-1.3853375911712646,-0.3619776964187622,unstable saddle node,False
0.38999998569488525,0.8008000254631042,0.9886999726295471,-2.670121192932129,1.4202436208724976,stable spiral node sink,True
0.4000000059604645,0.05130000039935112,0.9857000112533569,-2.035818576812744,0.7845236659049988,stable spiral node sink,True
0.4000000059604645,0.21799999475479126,0.9865000247955322,-1.3890252113342285,-0.36106863617897034,unstable saddle node,False
0.4000000059604645,0.7946000099182129,0.9886999726295471,-2.6333513259887695,1.3529945611953735,stable spiral node sink,True
0.4099999964237213,0.05079999938607216,0.9857000112533569,-2.047428607940674,0.8024253249168396,stable spiral node sink,True
0.4099999964237213,0.22339999675750732,0.9865000247955322,-1.393079161643982,-0.35965797305107117,unstable saddle node,False
0.4099999964237213,0.7882999777793884,0.9886000156402588,-2.596876382827759,1.287901520729065,stable spiral node sink,True
0.41999998688697815,0.0502999983727932,0.9857000112533569,-2.05902099609375,0.8202937245368958,stable spiral node sink,True
0.41999998688697815,0.2289000004529953,0.9865999817848206,-1.3984344005584717,-0.3579140901565552,unstable saddle node,False
0.41999998688697815,0.7817999720573425,0.9886000156402588,-2.562154769897461,1.2252665758132935,stable spiral node sink,True
0.4300000071525574,0.049800001084804535,0.9857000112533569,-2.07059907913208,0.8381340503692627,stable spiral node sink,True
0.4300000071525574,0.2345000058412552,0.9865999817848206,-1.4032188653945923,-0.35549473762512207,unstable saddle node,False
0.4300000071525574,0.7753000259399414,0.9886000156402588,-2.529128074645996,1.166104793548584,stable spiral node sink,True
0.4399999976158142,0.049400001764297485,0.9857000112533569,-2.0808396339416504,0.8538879156112671,stable spiral node sink,True
0.4399999976158142,0.2401999980211258,0.9865999817848206,-1.40836763381958,-0.3525678217411041,unstable saddle node,False
0.4399999976158142,0.7687000036239624,0.9886000156402588,-2.497195243835449,1.1093147993087769,stable spiral node sink,True
0.44999998807907104,0.04899999871850014,0.9857000112533569,-2.0910468101501465,0.8695870041847229,stable spiral node sink,True
0.44999998807907104,0.2460000067949295,0.9865999817848206,-1.4138792753219604,-0.3491327166557312,unstable saddle node,False
0.44999998807907104,0.761900007724762,0.9886000156402588,-2.4658429622650146,1.0539759397506714,stable spiral node sink,True
0.46000000834465027,0.04859999939799309,0.9857000112533569,-2.1012234687805176,0.8852349519729614,stable spiral node sink,True
0.46000000834465027,0.25200000405311584,0.9866999983787537,-1.420699954032898,-0.34543541073799133,unstable saddle node,False
0.46000000834465027,0.7549999952316284,0.9884999990463257,-2.4344797134399414,1.0003094673156738,stable spiral node sink,True
0.4699999988079071,0.04820000007748604,0.9857000112533569,-2.1113717555999756,0.9008355736732483,stable spiral node sink,True
0.4699999988079071,0.257999986410141,0.9866999983787537,-1.4269403219223022,-0.3409681022167206,unstable saddle node,False
0.4699999988079071,0.7479000091552734,0.9884999990463257,-2.404670000076294,0.9485551118850708,stable spiral node sink,True
0.47999998927116394,0.04780000075697899,0.9857000112533569,-2.121493339538574,0.9163916110992432,stable spiral node sink,True
