k_mb,A,B,trace,determinant,string_of_classification,stable
0.17000000178813934,0.786899983882904,0.9955999851226807,-5.67457914352417,3.310704231262207,stable spiral node sink,True
0.18000000715255737,0.049400001764297485,0.9950000047683716,-4.901257514953613,2.41739821434021,stable spiral node sink,True
0.18000000715255737,0.22930000722408295,0.9951000213623047,-4.219761371612549,-1.0077321529388428,unstable saddle node,False
0.18000000715255737,0.7870000004768372,0.9954000115394592,-5.421851634979248,3.1458303928375244,stable spiral node sink,True
0.1899999976158142,0.0494999997317791,0.994700014591217,-4.670018196105957,2.282602071762085,stable spiral node sink,True
0.1899999976158142,0.2290000021457672,0.9947999715805054,-3.9895613193511963,-0.9548438191413879,unstable saddle node,False
0.1899999976158142,0.7871000170707703,0.995199978351593,-5.195478439331055,2.998141050338745,stable spiral node sink,True
0.20000000298023224,0.0494999997317791,0.9944000244140625,-4.463158130645752,2.1667425632476807,stable spiral node sink,True
0.20000000298023224,0.2287999987602234,0.9944999814033508,-3.782461404800415,-0.9075695872306824,unstable saddle node,False
0.20000000298023224,0.7871999740600586,0.9948999881744385,-4.986804485321045,2.8619449138641357,stable spiral node sink,True
0.20999999344348907,0.04960000142455101,0.9940999746322632,-4.274701118469238,2.056828737258911,stable spiral node sink,True
0.20999999344348907,0.22859999537467957,0.9943000078201294,-3.5994057655334473,-0.8656772971153259,unstable saddle node,False
0.20999999344348907,0.7871999740600586,0.994700014591217,-4.8019938468933105,2.7396864891052246,stable spiral node sink,True
0.2199999988079071,0.04960000142455101,0.9939000010490417,-4.108570575714111,1.964361548423767,stable spiral node sink,True
0.2199999988079071,0.22840000689029694,0.9940000176429749,-3.4288547039031982,-0.826738715171814,unstable saddle node,False
0.2199999988079071,0.7872999906539917,0.9944999814033508,-4.634323596954346,2.6303555965423584,stable spiral node sink,True
0.23000000417232513,0.04960000142455101,0.9936000108718872,-3.952996015548706,1.8774760961532593,stable spiral node sink,True
0.23000000417232513,0.2282000035047531,0.9937999844551086,-3.2768032550811768,-0.7919257283210754,unstable saddle node,False
0.23000000417232513,0.7874000072479248,0.9941999912261963,-4.477408409118652,2.5279922485351562,stable spiral node sink,True
0.23999999463558197,0.04969999939203262,0.9933000206947327,-3.809079170227051,1.7933886051177979,stable spiral node sink,True
0.23999999463558197,0.2280000001192093,0.9934999942779541,-3.1339032649993896,-0.7592923641204834,unstable saddle node,False
0.23999999463558197,0.7875000238418579,0.9940000176429749,-4.337139129638672,2.436516523361206,stable spiral node sink,True
0.25,0.04969999939203262,0.9929999709129333,-3.677910804748535,1.72034752368927,stable spiral node sink,True
0.25,0.22779999673366547,0.9932000041007996,-3.0024869441986084,-0.729275643825531,unstable saddle node,False
0.25,0.7875999808311462,0.9937999844551086,-4.208003997802734,2.3522934913635254,stable spiral node sink,True
0.25999999046325684,0.049800001084804535,0.9926999807357788,-3.55551815032959,1.6488326787948608,stable spiral node sink,True
0.25999999046325684,0.22759999334812164,0.9929999709129333,-2.884125232696533,-0.7021534442901611,unstable saddle node,False
0.25999999046325684,0.7875999808311462,0.9936000108718872,-4.088199615478516,2.2728188037872314,stable spiral node sink,True
0.27000001072883606,0.049800001084804535,0.9925000071525574,-3.4461944103240967,1.5883793830871582,stable spiral node sink,True
0.27000001072883606,0.227400004863739,0.9926999807357788,-2.7716901302337646,-0.6764652132987976,unstable saddle node,False
0.27000001072883606,0.7876999974250793,0.993399977684021,-3.9777023792266846,2.2007925510406494,stable spiral node sink,True
0.2800000011920929,0.049800001084804535,0.9922000169754028,-3.3419418334960938,1.5305014848709106,stable spiral node sink,True
0.2800000011920929,0.2272000014781952,0.9923999905586243,-2.66732120513916,-0.6526145339012146,unstable saddle node,False
0.2800000011920929,0.7878000140190125,0.9932000041007996,-3.8750505447387695,2.13387393951416,stable spiral node sink,True
0.28999999165534973,0.04989999905228615,0.9919000267982483,-3.243560314178467,1.4729530811309814,stable spiral node sink,True
0.28999999165534973,0.22699999809265137,0.9922000169754028,-2.572582721710205,-0.6308854818344116,unstable saddle node,False
0.28999999165534973,0.7878999710083008,0.992900013923645,-3.776934862136841,2.0698769092559814,stable spiral node sink,True
0.30000001192092896,0.04989999905228615,0.991599977016449,-3.152970790863037,1.42281174659729,stable spiral node sink,True
0.30000001192092896,0.22679999470710754,0.9919000267982483,-2.4818031787872314,-0.6101338863372803,unstable saddle node,False
0.30000001192092896,0.7878999710083008,0.9926999807357788,-3.6872639656066895,2.0102696418762207,stable spiral node sink,True
0.3100000023841858,0.05000000074505806,0.9914000034332275,-3.0691018104553223,1.3739038705825806,stable spiral node sink,True
0.3100000023841858,0.22660000622272491,0.9916999936103821,-2.3990478515625,-0.5911422371864319,unstable saddle node,False
0.3100000023841858,0.7879999876022339,0.9925000071525574,-3.6038475036621094,1.955914855003357,stable spiral node sink,True
0.3199999928474426,0.05000000074505806,0.991100013256073,-2.9895362854003906,1.3299903869628906,stable spiral node sink,True
0.3199999928474426,0.2264000028371811,0.9914000034332275,-2.3193631172180176,-0.5729197263717651,unstable saddle node,False
0.3199999928474426,0.788100004196167,0.9922999739646912,-3.5256171226501465,1.9049334526062012,stable spiral node sink,True
0.33000001311302185,0.05009999871253967,0.9908000230789185,-2.913475513458252,1.2855359315872192,stable spiral node sink,True
0.33000001311302185,0.22619999945163727,0.9911999702453613,-2.2464542388916016,-0.5561767220497131,unstable saddle node,False
0.33000001311302185,0.788100004196167,0.9921000003814697,-3.451572895050049,1.8556472063064575,stable spiral node sink,True
0.3400000035762787,0.05009999871253967,0.9904999732971191,-2.8431215286254883,1.2468256950378418,stable spiral node sink,True
0.3400000035762787,0.22599999606609344,0.9908999800682068,-2.175943374633789,-0.5400457978248596,unstable saddle node,False
0.3400000035762787,0.7882000207901001,0.9919000267982483,-3.38236927986145,1.810571312904358,stable spiral node sink,True
0.3499999940395355,0.05009999871253967,0.9902999997138977,-2.7785816192626953,1.2114983797073364,stable spiral node sink,True
0.3499999940395355,0.22579999268054962,0.9907000064849854,-2.1112256050109863,-0.5251736044883728,unstable saddle node,False
0.3499999940395355,0.7882999777793884,0.9916999936103821,-3.3171043395996094,1.7680550813674927,stable spiral node sink,True
0.36000001430511475,0.050200000405311584,0.9900000095367432,-2.714531660079956,1.1740573644638062,stable spiral node sink,True
0.36000001430511475,0.225600004196167,0.9904000163078308,-2.048387050628662,-0.5107918381690979,unstable saddle node,False
0.36000001430511475,0.7883999943733215,0.9915000200271606,-3.2554550170898438,1.727889895439148,stable spiral node sink,True
0.3700000047683716,0.050200000405311584,0.9897000193595886,-2.6551778316497803,1.141506314277649,stable spiral node sink,True
0.3700000047683716,0.22540000081062317,0.9901000261306763,-1.9889599084854126,-0.49718713760375977,unstable saddle node,False
0.3700000047683716,0.7883999943733215,0.9912999868392944,-3.1965928077697754,1.6886295080184937,stable spiral node sink,True
0.3799999952316284,0.0502999983727932,0.9894000291824341,-2.5976343154907227,1.1079028844833374,stable spiral node sink,True
0.3799999952316284,0.22519999742507935,0.9898999929428101,-1.9341955184936523,-0.48458781838417053,unstable saddle node,False
0.3799999952316284,0.7885000109672546,0.991100013256073,-3.1413283348083496,1.65264093875885,stable spiral node sink,True
0.38999998569488525,0.0502999983727932,0.9891999959945679,-2.5457863807678223,1.0797065496444702,stable spiral node sink,True
0.38999998569488525,0.22499999403953552,0.9896000027656555,-1.8807413578033447,-0.47234413027763367,unstable saddle node,False
0.38999998569488525,0.7886000275611877,0.9908999800682068,-3.0888915061950684,1.6184892654418945,stable spiral node sink,True
0.4000000059604645,0.0502999983727932,0.9889000058174133,-2.495027542114258,1.0519617795944214,stable spiral node sink,True
0.4000000059604645,0.2248000055551529,0.9894000291824341,-1.8313713073730469,-0.4609772562980652,unstable saddle node,False
0.4000000059604645,0.7886000275611877,0.9907000064849854,-3.038538932800293,1.5848597288131714,stable spiral node sink,True
0.4099999964237213,0.05040000006556511,0.9886000156402588,-2.445434093475342,1.0230152606964111,stable spiral node sink,True
0.4099999964237213,0.22460000216960907,0.9890999794006348,-1.7830300331115723,-0.4498993456363678,unstable saddle node,False
0.4099999964237213,0.7886999845504761,0.9905999898910522,-2.992584466934204,1.5549618005752563,stable spiral node sink,True
0.41999998688697815,0.05040000006556511,0.9883000254631042,-2.3994362354278564,0.997954249382019,stable spiral node sink,True
0.41999998688697815,0.22439999878406525,0.9889000058174133,-1.7382943630218506,-0.4395911395549774,unstable saddle node,False
0.41999998688697815,0.7888000011444092,0.9904000163078308,-2.947396755218506,1.5255396366119385,stable spiral node sink,True
0.4300000071525574,0.05050000175833702,0.988099992275238,-2.3555655479431152,0.9724618792533875,stable spiral node sink,True
0.4300000071525574,0.22419999539852142,0.9886000156402588,-1.694364309310913,-0.4295184314250946,unstable saddle node,False
0.4300000071525574,0.7888000011444092,0.9901999831199646,-2.9037742614746094,1.4963665008544922,stable spiral node sink,True
0.4399999976158142,0.05050000175833702,0.9878000020980835,-2.3136391639709473,0.9496893882751465,stable spiral node sink,True
0.4399999976158142,0.2240000069141388,0.9883999824523926,-1.653639554977417,-0.4201267659664154,unstable saddle node,False
0.4399999976158142,0.7889000177383423,0.9900000095367432,-2.8626482486724854,1.4696003198623657,stable spiral node sink,True
0.44999998807907104,0.050599999725818634,0.987500011920929,-2.272271156311035,0.9256125092506409,stable spiral node sink,True
0.44999998807907104,0.22380000352859497,0.9882000088691711,-1.6147009134292603,-0.41114306449890137,unstable saddle node,False
0.44999998807907104,0.7889000177383423,0.989799976348877,-2.82281494140625,1.4429442882537842,stable spiral node sink,True
0.46000000834465027,0.050599999725818634,0.9872999787330627,-2.2351040840148926,0.9056075215339661,stable spiral node sink,True
0.46000000834465027,0.22360000014305115,0.9879000186920166,-1.5763134956359863,-0.4023340940475464,unstable saddle node,False
0.46000000834465027,0.7889999747276306,0.9896000027656555,-2.785228729248047,1.4184913635253906,stable spiral node sink,True
0.4699999988079071,0.050599999725818634,0.9869999885559082,-2.198352336883545,0.8857156038284302,stable spiral node sink,True
0.4699999988079071,0.22339999675750732,0.9876999855041504,-1.5406467914581299,-0.3940982520580292,unstable saddle node,False
0.4699999988079071,0.7890999913215637,0.9894999861717224,-2.7504162788391113,1.39585542678833,stable spiral node sink,True
0.47999998927116394,0.050700001418590546,0.9866999983787537,-2.1618294715881348,0.8644876480102539,stable spiral node sink,True
0.47999998927116394,0.2231999933719635,0.9873999953269958,-1.505400538444519,-0.3860049843788147,unstable saddle node,False
0.47999998927116394,0.7890999913215637,0.989300012588501,-2.7153635025024414,1.3723676204681396,stable spiral node sink,True
0.49000000953674316,0.050700001418590546,0.9864000082015991,-2.128030300140381,0.8462552428245544,stable spiral node sink,True
0.49000000953674316,0.22300000488758087,0.9872000217437744,-1.4726115465164185,-0.37842631340026855,unstable saddle node,False
0.49000000953674316,0.7892000079154968,0.9890999794006348,-2.6822595596313477,1.3508353233337402,stable spiral node sink,True
0.5,0.05079999938607216,0.9861999750137329,-2.0953171253204346,0.8273375630378723,stable spiral node sink,True
0.5,0.22280000150203705,0.9868999719619751,-1.4401342868804932,-0.37096384167671204,unstable saddle node,False
0.5,0.7893000245094299,0.9889000058174133,-2.650484561920166,1.3301637172698975,stable spiral node sink,True
0.5099999904632568,0.05079999938607216,0.9858999848365784,-2.0640954971313477,0.810549259185791,stable spiral node sink,True
0.5099999904632568,0.22259999811649323,0.9866999983787537,-1.4098879098892212,-0.36396604776382446,unstable saddle node,False
0.5099999904632568,0.7893000245094299,0.9886999726295471,-2.6194236278533936,1.3093236684799194,stable spiral node sink,True
0.5199999809265137,0.05090000107884407,0.9855999946594238,-2.032778739929199,0.7924191355705261,stable spiral node sink,True
0.5199999809265137,0.2223999947309494,0.9864000082015991,-1.379865288734436,-0.35706278681755066,unstable saddle node,False
0.5199999809265137,0.7893999814987183,0.9886000156402588,-2.5910911560058594,1.29091215133667,stable spiral node sink,True
0.5299999713897705,0.05090000107884407,0.9853000044822693,-2.003873825073242,0.7769296765327454,stable spiral node sink,True
0.5299999713897705,0.22220000624656677,0.9861999750137329,-1.3518764972686768,-0.3505809009075165,unstable saddle node,False
0.5299999713897705,0.7893999814987183,0.9883999824523926,-2.5622947216033936,1.271579384803772,stable spiral node sink,True
0.5400000214576721,0.05090000107884407,0.9850999712944031,-1.976954698562622,0.7626012563705444,stable spiral node sink,True
0.5400000214576721,0.22210000455379486,0.9860000014305115,-1.3248783349990845,-0.34447523951530457,unstable saddle node,False
0.5400000214576721,0.7894999980926514,0.9882000088691711,-2.5350875854492188,1.2538914680480957,stable spiral node sink,True
0.550000011920929,0.050999999046325684,0.9847999811172485,-1.9488074779510498,0.7463411688804626,stable spiral node sink,True
0.550000011920929,0.22190000116825104,0.9857000112533569,-1.2980320453643799,-0.33829429745674133,unstable saddle node,False
0.550000011920929,0.7896000146865845,0.988099992275238,-2.5098114013671875,1.2374687194824219,stable spiral node sink,True
0.5600000023841858,0.050999999046325684,0.984499990940094,-1.9228949546813965,0.7325073480606079,stable spiral node sink,True
0.5600000023841858,0.22169999778270721,0.9854999780654907,-1.2729729413986206,-0.33248013257980347,unstable saddle node,False
0.5600000023841858,0.7896000146865845,0.9879000186920166,-2.4839820861816406,1.2201054096221924,stable spiral node sink,True
0.5699999928474426,0.051100000739097595,0.9843000173568726,-1.897458791732788,0.7178946733474731,stable spiral node sink,True
0.5699999928474426,0.2214999943971634,0.9851999878883362,-1.2479780912399292,-0.3267210125923157,unstable saddle node,False
0.5699999928474426,0.7896999716758728,0.9876999855041504,-2.4595823287963867,1.2042440176010132,stable spiral node sink,True
0.5799999833106995,0.051100000739097595,0.984000027179718,-1.8732800483703613,0.705029308795929,stable spiral node sink,True
0.5799999833106995,0.22130000591278076,0.9850000143051147,-1.2246315479278564,-0.3212979733943939,unstable saddle node,False
0.5799999833106995,0.7896999716758728,0.9876000285148621,-2.4363646507263184,1.1886190176010132,stable spiral node sink,True
0.5899999737739563,0.05119999870657921,0.9836999773979187,-1.848635196685791,0.6908634901046753,stable spiral node sink,True
0.5899999737739563,0.22110000252723694,0.9847999811172485,-1.2020652294158936,-0.3160538375377655,unstable saddle node,False
0.5899999737739563,0.7897999882698059,0.9873999953269958,-2.413597345352173,1.1738232374191284,stable spiral node sink,True
0.6000000238418579,0.05119999870657921,0.9835000038146973,-1.8268349170684814,0.6793795824050903,stable spiral node sink,True
0.6000000238418579,0.22089999914169312,0.984499990940094,-1.179497241973877,-0.3108476400375366,unstable saddle node,False
0.6000000238418579,0.7897999882698059,0.9872000217437744,-2.391059398651123,1.158653974533081,stable spiral node sink,True
0.6100000143051147,0.05130000039935112,0.9832000136375427,-1.8036789894104004,0.666104257106781,stable spiral node sink,True
0.6100000143051147,0.2206999957561493,0.9843000173568726,-1.1583983898162842,-0.30593883991241455,unstable saddle node,False
0.6100000143051147,0.789900004863739,0.9871000051498413,-2.3705992698669434,1.1453726291656494,stable spiral node sink,True
0.6200000047683716,0.05130000039935112,0.9829000234603882,-1.782494068145752,0.654909610748291,stable spiral node sink,True
0.6200000047683716,0.22050000727176666,0.984000027179718,-1.137261986732483,-0.30105870962142944,unstable saddle node,False
0.6200000047683716,0.789900004863739,0.9868999719619751,-2.349463939666748,1.131138801574707,stable spiral node sink,True
0.6299999952316284,0.05130000039935112,0.9825999736785889,-1.7619729042053223,0.6440718173980713,stable spiral node sink,True
0.6299999952316284,0.22040000557899475,0.9837999939918518,-1.1174558401107788,-0.2965809106826782,unstable saddle node,False
0.6299999952316284,0.7900000214576721,0.9868000149726868,-2.3303065299987793,1.1187065839767456,stable spiral node sink,True
0.6399999856948853,0.05139999836683273,0.9824000000953674,-1.7415450811386108,0.6324333548545837,stable spiral node sink,True
0.6399999856948853,0.22020000219345093,0.9836000204086304,-1.0982950925827026,-0.2921138107776642,unstable saddle node,False
0.6399999856948853,0.7900999784469604,0.9865999817848206,-2.310983419418335,1.1061521768569946,stable spiral node sink,True
0.6499999761581421,0.05139999836683273,0.9821000099182129,-1.7222462892532349,0.6222759485244751,stable spiral node sink,True
0.6499999761581421,0.2199999988079071,0.983299970626831,-1.0790541172027588,-0.2876640856266022,unstable saddle node,False
0.6499999761581421,0.7900999784469604,0.9865000247955322,-2.2924728393554688,1.0936620235443115,stable spiral node sink,True
0.6600000262260437,0.051500000059604645,0.9818000197410583,-1.7022569179534912,0.6108876466751099,stable spiral node sink,True
0.6600000262260437,0.21979999542236328,0.9830999970436096,-1.0610456466674805,-0.2834605574607849,unstable saddle node,False
0.6600000262260437,0.7901999950408936,0.986299991607666,-2.27431058883667,1.081864595413208,stable spiral node sink,True
0.6700000166893005,0.051500000059604645,0.9815999865531921,-1.6847717761993408,0.6017796993255615,stable spiral node sink,True
0.6700000166893005,0.21960000693798065,0.9829000234603882,-1.0435682535171509,-0.27937814593315125,unstable saddle node,False
0.6700000166893005,0.7901999950408936,0.9861000180244446,-2.2561604976654053,1.0696182250976562,stable spiral node sink,True
0.6800000071525574,0.051600001752376556,0.9812999963760376,-1.6658495664596558,0.5910322666168213,stable spiral node sink,True
0.6800000071525574,0.21940000355243683,0.9825999736785889,-1.0259777307510376,-0.2753046154975891,unstable saddle node,False
0.6800000071525574,0.7903000116348267,0.9860000014305115,-2.239778995513916,1.0589900016784668,stable spiral node sink,True
0.6899999976158142,0.051600001752376556,0.9810000061988831,-1.6486955881118774,0.5820682644844055,stable spiral node sink,True
0.6899999976158142,0.219200000166893,0.9824000000953674,-1.0095064640045166,-0.27145248651504517,unstable saddle node,False
0.6899999976158142,0.7903000116348267,0.98580002784729,-2.2226428985595703,1.0474207401275635,stable spiral node sink,True
0.699999988079071,0.05169999971985817,0.9807999730110168,-1.6314109563827515,0.572311520576477,stable spiral node sink,True
0.699999988079071,0.21899999678134918,0.982200026512146,-0.9935002326965332,-0.2677065432071686,unstable saddle node,False
0.699999988079071,0.2190999984741211,0.982200026512146,-0.9934623837471008,-0.2678256630897522,unstable saddle node,False
0.699999988079071,0.7904000282287598,0.9857000112533569,-2.2072067260742188,1.0374078750610352,stable spiral node sink,True
0.7099999785423279,0.05169999971985817,0.9804999828338623,-1.6151888370513916,0.56386399269104,stable spiral node sink,True
0.7099999785423279,0.21889999508857727,0.9818999767303467,-0.9773171544075012,-0.2640802562236786,unstable saddle node,False
0.7099999785423279,0.7904000282287598,0.9854999780654907,-2.19100022315979,1.0264596939086914,stable spiral node sink,True
0.7200000286102295,0.05169999971985817,0.9801999926567078,-1.5994101762771606,0.5556528568267822,stable spiral node sink,True
0.7200000286102295,0.21870000660419464,0.9817000031471252,-0.9621943235397339,-0.26053541898727417,unstable saddle node,False
0.7200000286102295,0.7904999852180481,0.9854000210762024,-2.176431655883789,1.017011046409607,stable spiral node sink,True
0.7300000190734863,0.05180000141263008,0.9800000190734863,-1.5834126472473145,0.5466579794883728,stable spiral node sink,True
0.7300000190734863,0.21850000321865082,0.9815000295639038,-0.9474807381629944,-0.25708407163619995,unstable saddle node,False
0.7300000190734863,0.7904999852180481,0.9853000044822693,-2.1617259979248047,1.0070626735687256,stable spiral node sink,True
0.7400000095367432,0.05180000141263008,0.9797000288963318,-1.5684552192687988,0.5389018654823303,stable spiral node sink,True
0.7400000095367432,0.218299999833107,0.9811999797821045,-0.9326091408729553,-0.2536287009716034,unstable saddle node,False
0.7400000095367432,0.7906000018119812,0.9850999712944031,-2.1473097801208496,0.9977053999900818,stable spiral node sink,True
0.75,0.051899999380111694,0.9793999791145325,-1.5526349544525146,0.530013918876648,stable spiral node sink,True
0.75,0.21809999644756317,0.9810000061988831,-0.9186757802963257,-0.25035595893859863,unstable saddle node,False
0.75,0.7906000018119812,0.9850000143051147,-2.1333718299865723,0.9882702231407166,stable spiral node sink,True
0.7599999904632568,0.051899999380111694,0.979200005531311,-1.5390284061431885,0.5230328440666199,stable spiral node sink,True
0.7599999904632568,0.21799999475479126,0.9807999730110168,-0.9050651788711548,-0.24727879464626312,unstable saddle node,False
0.7599999904632568,0.7907000184059143,0.9847999811172485,-2.1197128295898438,0.9794057011604309,stable spiral node sink,True
0.7699999809265137,0.052000001072883606,0.9789000153541565,-1.5239391326904297,0.5145860910415649,stable spiral node sink,True
0.7699999809265137,0.21780000627040863,0.9804999828338623,-0.891321063041687,-0.24407945573329926,unstable saddle node,False
0.7699999809265137,0.7907000184059143,0.9847000241279602,-2.106482982635498,0.9704440236091614,stable spiral node sink,True
0.7799999713897705,0.052000001072883606,0.978600025177002,-1.5104482173919678,0.507642388343811,stable spiral node sink,True
0.7799999713897705,0.2176000028848648,0.9803000092506409,-0.8784425258636475,-0.24104689061641693,unstable saddle node,False
0.7799999713897705,0.7907999753952026,0.984499990940094,-2.0935237407684326,0.962034285068512,stable spiral node sink,True
0.7900000214576721,0.05209999904036522,0.9783999919891357,-1.4965999126434326,0.49994003772735596,stable spiral node sink,True
0.7900000214576721,0.21739999949932098,0.9800999760627747,-0.8658860325813293,-0.23808810114860535,unstable saddle node,False
0.7900000214576721,0.7907999753952026,0.9843999743461609,-2.0809485912323,0.9535107016563416,stable spiral node sink,True
0.800000011920929,0.05209999904036522,0.9781000018119812,-1.4837565422058105,0.49335378408432007,stable spiral node sink,True
0.800000011920929,0.21719999611377716,0.9799000024795532,-0.8536398410797119,-0.23520046472549438,unstable saddle node,False
0.800000011920929,0.7908999919891357,0.9843000173568726,-2.0692176818847656,0.9459072351455688,stable spiral node sink,True
0.8100000023841858,0.05209999904036522,0.9778000116348267,-1.471222996711731,0.4869309961795807,stable spiral node sink,True
0.8100000023841858,0.21699999272823334,0.9796000123023987,-0.841206431388855,-0.23229967057704926,unstable saddle node,False
0.8100000023841858,0.7908999919891357,0.9840999841690063,-2.056670665740967,0.9374062418937683,stable spiral node sink,True
0.8199999928474426,0.05220000073313713,0.9775999784469604,-1.458275318145752,0.4797631800174713,stable spiral node sink,True
0.8199999928474426,0.21690000593662262,0.9793999791145325,-0.8295139074325562,-0.22965532541275024,unstable saddle node,False
0.8199999928474426,0.7908999919891357,0.984000027179718,-2.0449860095977783,0.9294813871383667,stable spiral node sink,True
0.8299999833106995,0.05220000073313713,0.9772999882698059,-1.446320652961731,0.473659873008728,stable spiral node sink,True
0.8299999833106995,0.2167000025510788,0.979200005531311,-0.8181405067443848,-0.2269662767648697,unstable saddle node,False
