I,A,B,trace,determinant,string_of_classification,stable
0.23000000417232513,0.3190999925136566,0.9869999885559082,-1.4040329456329346,-0.44399094581604004,unstable saddle node,False
0.23000000417232513,0.016599999740719795,0.9855999946594238,-2.685568332672119,1.7781907320022583,stable node sink,True
0.23000000417232513,0.7712000012397766,0.9886000156402588,-2.4704837799072266,1.0562336444854736,stable node sink,True
0.23999999463558197,0.3158000111579895,0.9868999719619751,-1.4015226364135742,-0.4430612325668335,unstable saddle node,False
0.23999999463558197,0.017500000074505806,0.9855999946594238,-2.6614389419555664,1.7418172359466553,stable node sink,True
0.23999999463558197,0.7720000147819519,0.9886000156402588,-2.475825309753418,1.0659265518188477,stable node sink,True
0.25,0.3125,0.9868999719619751,-1.4000341892242432,-0.44223499298095703,unstable saddle node,False
0.25,0.018400000408291817,0.9855999946594238,-2.637848377227783,1.706230640411377,stable node sink,True
0.25,0.7727000117301941,0.9886000156402588,-2.4806931018829346,1.074784278869629,stable node sink,True
0.25999999046325684,0.3091999888420105,0.9868999719619751,-1.3986246585845947,-0.4412783682346344,unstable saddle node,False
0.25999999046325684,0.019300000742077827,0.9855999946594238,-2.6147823333740234,1.671409249305725,stable node sink,True
0.25999999046325684,0.7735000252723694,0.9886000156402588,-2.4860687255859375,1.0845507383346558,stable node sink,True
0.27000001072883606,0.3059000074863434,0.9868999719619751,-1.3972952365875244,-0.4401893615722656,unstable saddle node,False
0.27000001072883606,0.0203000009059906,0.9855999946594238,-2.589698076248169,1.633512020111084,stable node sink,True
0.27000001072883606,0.7742000222206116,0.9886000156402588,-2.490967273712158,1.0934743881225586,stable node sink,True
0.2800000011920929,0.3025999963283539,0.9868999719619751,-1.3960481882095337,-0.4389653205871582,unstable saddle node,False
0.2800000011920929,0.021199999377131462,0.9855999946594238,-2.5676918029785156,1.6002382040023804,stable node sink,True
0.2800000011920929,0.7749000191688538,0.9886000156402588,-2.495880603790283,1.1024296283721924,stable node sink,True
0.28999999165534973,0.29919999837875366,0.9868999719619751,-1.3948308229446411,-0.4375937283039093,unstable saddle node,False
0.28999999165534973,0.022199999541044235,0.9855999946594238,-2.543750762939453,1.5640101432800293,stable node sink,True
0.28999999165534973,0.7756999731063843,0.9886000156402588,-2.5013067722320557,1.1123048067092896,stable node sink,True
0.30000001192092896,0.29589998722076416,0.9868999719619751,-1.3937560319900513,-0.4360874593257904,unstable saddle node,False
0.30000001192092896,0.02319999970495701,0.9855999946594238,-2.5203850269317627,1.5286226272583008,stable node sink,True
0.30000001192092896,0.7764000296592712,0.9886000156402588,-2.506251335144043,1.1213274002075195,stable node sink,True
0.3100000023841858,0.024299999698996544,0.9855999946594238,-2.4952802658081055,1.4905670881271362,stable node sink,True
0.3100000023841858,0.29249998927116394,0.9868000149726868,-1.3917795419692993,-0.43419525027275085,unstable saddle node,False
0.3100000023841858,0.7771000266075134,0.9886000156402588,-2.5112102031707764,1.1303808689117432,stable node sink,True
0.3199999928474426,0.025299999862909317,0.9855999946594238,-2.4730682373046875,1.456864833831787,stable node sink,True
0.3199999928474426,0.2890999913215637,0.9868000149726868,-1.3908398151397705,-0.4323728084564209,unstable saddle node,False
0.3199999928474426,0.7778000235557556,0.9886000156402588,-2.516183853149414,1.139466404914856,stable node sink,True
0.33000001311302185,0.026399999856948853,0.9855999946594238,-2.449192762374878,1.4206050634384155,stable node sink,True
0.33000001311302185,0.2856999933719635,0.9868000149726868,-1.389998197555542,-0.43039125204086304,unstable saddle node,False
0.33000001311302185,0.7785000205039978,0.9886000156402588,-2.521172523498535,1.1485835313796997,stable node sink,True
0.3400000035762787,0.027499999850988388,0.9855999946594238,-2.425931215286255,1.3852427005767822,stable node sink,True
0.3400000035762787,0.2822999954223633,0.9868000149726868,-1.3892571926116943,-0.42824727296829224,unstable saddle node,False
0.3400000035762787,0.77920001745224,0.9886000156402588,-2.5261757373809814,1.157732605934143,stable node sink,True
0.3499999940395355,0.028699999675154686,0.9855999946594238,-2.4011895656585693,1.3475911617279053,stable node sink,True
0.3499999940395355,0.27880001068115234,0.9868000149726868,-1.3885828256607056,-0.4258980453014374,unstable saddle node,False
0.3499999940395355,0.7799000144004822,0.9886000156402588,-2.5311942100524902,1.1669145822525024,stable node sink,True
0.36000001430511475,0.02979999966919422,0.9855999946594238,-2.379150390625,1.3140151500701904,stable node sink,True
0.36000001430511475,0.275299996137619,0.9868000149726868,-1.3880208730697632,-0.42336809635162354,unstable saddle node,False
0.36000001430511475,0.7804999947547913,0.9886000156402588,-2.5357155799865723,1.175210952758789,stable node sink,True
0.3700000047683716,0.03099999949336052,0.9855999946594238,-2.3556978702545166,1.2782484292984009,stable node sink,True
0.3700000047683716,0.2718000113964081,0.9868000149726868,-1.3875746726989746,-0.4206525981426239,unstable saddle node,False
0.3700000047683716,0.7811999917030334,0.9886000156402588,-2.540762424468994,1.1844532489776611,stable node sink,True
0.3799999952316284,0.03229999914765358,0.9855999946594238,-2.330972671508789,1.240496039390564,stable node sink,True
0.3799999952316284,0.26829999685287476,0.9866999983787537,-1.386307954788208,-0.4175359904766083,unstable saddle node,False
0.3799999952316284,0.7818999886512756,0.9886000156402588,-2.5458240509033203,1.1937278509140015,stable node sink,True
0.38999998569488525,0.03350000083446503,0.9855999946594238,-2.3088290691375732,1.2066431045532227,stable node sink,True
0.38999998569488525,0.2646999955177307,0.9866999983787537,-1.3860809803009033,-0.414375901222229,unstable saddle node,False
0.38999998569488525,0.7825000286102295,0.9886000156402588,-2.550384044647217,1.2021071910858154,stable node sink,True
0.4000000059604645,0.0348999984562397,0.9857000112533569,-2.2846779823303223,1.169008493423462,stable node sink,True
0.4000000059604645,0.26109999418258667,0.9866999983787537,-1.3859875202178955,-0.41100308299064636,unstable saddle node,False
0.4000000059604645,0.7832000255584717,0.9886000156402588,-2.555474281311035,1.2114437818527222,stable node sink,True
0.4099999964237213,0.03620000183582306,0.9857000112533569,-2.262044906616211,1.1342958211898804,stable node sink,True
0.4099999964237213,0.2574999928474426,0.9866999983787537,-1.3860317468643188,-0.4074118733406067,unstable saddle node,False
0.4099999964237213,0.7838000059127808,0.9886000156402588,-2.560059070587158,1.219876766204834,stable node sink,True
0.41999998688697815,0.03759999945759773,0.9857000112533569,-2.238358974456787,1.09791898727417,stable node sink,True
0.41999998688697815,0.25380000472068787,0.9866999983787537,-1.3862082958221436,-0.40351423621177673,unstable saddle node,False
0.41999998688697815,0.784500002861023,0.9886000156402588,-2.565178155899048,1.2292749881744385,stable node sink,True
0.4300000071525574,0.03909999877214432,0.9857000112533569,-2.2137503623962402,1.0600687265396118,stable node sink,True
0.4300000071525574,0.2500999867916107,0.9866999983787537,-1.3865400552749634,-0.3993713855743408,unstable saddle node,False
0.4300000071525574,0.785099983215332,0.9886000156402588,-2.5697884559631348,1.2377625703811646,stable node sink,True
0.4399999976158142,0.0406000018119812,0.9857000112533569,-2.1899404525756836,1.0233887434005737,stable node sink,True
0.4399999976158142,0.24629999697208405,0.9865999817848206,-1.386094093322754,-0.394685298204422,unstable saddle node,False
0.4399999976158142,0.7857000231742859,0.9886000156402588,-2.5744106769561768,1.2462760210037231,stable node sink,True
0.44999998807907104,0.042100001126527786,0.9857000112533569,-2.166897773742676,0.9878331422805786,stable node sink,True
0.44999998807907104,0.24250000715255737,0.9865999817848206,-1.3867616653442383,-0.3899206817150116,unstable saddle node,False
0.44999998807907104,0.786300003528595,0.9886000156402588,-2.5790443420410156,1.2548145055770874,stable node sink,True
0.46000000834465027,0.043699998408555984,0.9857000112533569,-2.143099546432495,0.9510493278503418,stable node sink,True
0.46000000834465027,0.2386000007390976,0.9865999817848206,-1.3876203298568726,-0.38475972414016724,unstable saddle node,False
0.46000000834465027,0.786899983882904,0.9886000156402588,-2.5836904048919678,1.2633792161941528,stable node sink,True
0.4699999988079071,0.04540000110864639,0.9857000112533569,-2.118664264678955,0.9132118225097656,stable node sink,True
0.4699999988079071,0.23469999432563782,0.9865999817848206,-1.3886786699295044,-0.37928614020347595,unstable saddle node,False
0.4699999988079071,0.7875999808311462,0.9886000156402588,-2.588879346847534,1.272928237915039,stable node sink,True
0.47999998927116394,0.0471000000834465,0.9857000112533569,-2.0950980186462402,0.8766488432884216,stable node sink,True
0.47999998927116394,0.23070000112056732,0.9865999817848206,-1.3899643421173096,-0.37336111068725586,unstable saddle node,False
0.47999998927116394,0.7882000207901001,0.9886000156402588,-2.5935513973236084,1.2815489768981934,stable node sink,True
0.49000000953674316,0.048900000751018524,0.9857000112533569,-2.071023464202881,0.8392208218574524,stable node sink,True
0.49000000953674316,0.22669999301433563,0.9865999817848206,-1.3914775848388672,-0.3670817017555237,unstable saddle node,False
0.49000000953674316,0.7888000011444092,0.9886000156402588,-2.5982351303100586,1.2901952266693115,stable node sink,True
0.5,0.05079999938607216,0.9857000112533569,-2.0465505123138428,0.80109041929245,stable node sink,True
0.5,0.2224999964237213,0.9865000247955322,-1.392356276512146,-0.3599700331687927,unstable saddle node,False
0.5,0.7893000245094299,0.9886000156402588,-2.6023948192596436,1.2978978157043457,stable node sink,True
0.5099999904632568,0.052799999713897705,0.9857000112533569,-2.0217857360839844,0.7624137997627258,stable node sink,True
0.5099999904632568,0.218299999833107,0.9865000247955322,-1.394444227218628,-0.3526093363761902,unstable saddle node,False
0.5099999904632568,0.789900004863739,0.9886000156402588,-2.6071014404296875,1.3065929412841797,stable node sink,True
0.5199999809265137,0.05490000173449516,0.98580002784729,-1.997815489768982,0.7239172458648682,stable node sink,True
0.5199999809265137,0.21400000154972076,0.9865000247955322,-1.3968641757965088,-0.3446376919746399,unstable saddle node,False
0.5199999809265137,0.7904999852180481,0.9886999726295471,-2.612844228744507,1.3160032033920288,stable node sink,True
0.5299999713897705,0.05719999969005585,0.98580002784729,-1.971634030342102,0.6827850341796875,stable node sink,True
0.5299999713897705,0.2094999998807907,0.9865000247955322,-1.3997066020965576,-0.335819274187088,unstable saddle node,False
0.5299999713897705,0.791100025177002,0.9886999726295471,-2.6175754070281982,1.3247559070587158,stable node sink,True
0.5400000214576721,0.05950000137090683,0.98580002784729,-1.9466395378112793,0.6433978080749512,stable node sink,True
0.5400000214576721,0.20499999821186066,0.9865000247955322,-1.402911901473999,-0.326442152261734,unstable saddle node,False
0.5400000214576721,0.791700005531311,0.9886999726295471,-2.6223185062408447,1.3335343599319458,stable node sink,True
0.550000011920929,0.06199999898672104,0.98580002784729,-1.9207017421722412,0.6023920774459839,stable node sink,True
0.550000011920929,0.20020000636577606,0.9864000082015991,-1.405777931213379,-0.31571507453918457,unstable saddle node,False
0.550000011920929,0.7922000288963318,0.9886999726295471,-2.6265296936035156,1.3413519859313965,stable node sink,True
0.5600000023841858,0.06469999998807907,0.98580002784729,-1.8940536975860596,0.5601115226745605,stable node sink,True
0.5600000023841858,0.19529999792575836,0.9864000082015991,-1.4101213216781616,-0.3042064607143402,unstable saddle node,False
0.5600000023841858,0.7928000092506409,0.9886999726295471,-2.631295680999756,1.3501801490783691,stable node sink,True
0.5699999928474426,0.06759999692440033,0.98580002784729,-1.8669214248657227,0.5168899297714233,stable node sink,True
0.5699999928474426,0.19020000100135803,0.9864000082015991,-1.4151593446731567,-0.29143887758255005,unstable saddle node,False
0.5699999928474426,0.19030000269412994,0.9864000082015991,-1.4150663614273071,-0.29167938232421875,unstable saddle node,False
0.5699999928474426,0.79339998960495,0.9886999726295471,-2.6360740661621094,1.3590348958969116,stable node sink,True
0.5799999833106995,0.07069999724626541,0.98580002784729,-1.8395211696624756,0.47304609417915344,stable node sink,True
0.5799999833106995,0.18490000069141388,0.9864000082015991,-1.420994758605957,-0.2772567868232727,unstable saddle node,False
0.5799999833106995,0.7939000129699707,0.9886999726295471,-2.640315532684326,1.3669179677963257,stable node sink,True
0.5899999737739563,0.07419999688863754,0.9858999848365784,-1.8113807439804077,0.42660775780677795,stable node sink,True
0.5899999737739563,0.179299995303154,0.986299991607666,-1.4269299507141113,-0.2610986530780792,unstable saddle node,False
0.5899999737739563,0.17919999361038208,0.986299991607666,-1.4270495176315308,-0.2608174979686737,unstable saddle node,False
0.5899999737739563,0.07410000264644623,0.9858999848365784,-1.8122003078460693,0.42792895436286926,stable node sink,True
0.5899999737739563,0.7944999933242798,0.9886999726295471,-2.6451172828674316,1.3758231401443481,stable node sink,True
0.6000000238418579,0.07800000160932541,0.9858999848365784,-1.7818444967269897,0.37879934906959534,stable node sink,True
0.6000000238418579,0.17319999635219574,0.986299991607666,-1.4352912902832031,-0.2422923892736435,unstable saddle node,False
0.6000000238418579,0.7950000166893005,0.9886999726295471,-2.649378776550293,1.3837491273880005,stable node sink,True
0.6100000143051147,0.08240000158548355,0.9858999848365784,-1.7500897645950317,0.3270471394062042,stable node sink,True
0.6100000143051147,0.16660000383853912,0.986299991607666,-1.4454740285873413,-0.22022680938243866,unstable saddle node,False
0.6100000143051147,0.7955999970436096,0.9886999726295471,-2.6542038917541504,1.3927046060562134,stable node sink,True
0.6200000047683716,0.08760000020265579,0.9858999848365784,-1.715651512145996,0.27044498920440674,stable node sink,True
0.6200000047683716,0.15919999778270721,0.986299991607666,-1.4584256410598755,-0.1931716352701187,unstable saddle node,False
0.6200000047683716,0.7961000204086304,0.9886999726295471,-2.6584854125976562,1.4006742238998413,stable node sink,True
0.6299999952316284,0.094200000166893,0.9858999848365784,-1.6762535572052002,0.20497222244739532,stable node sink,True
0.6299999952316284,0.15049999952316284,0.9861999750137329,-1.4750272035598755,-0.15785101056098938,unstable saddle node,False
0.6299999952316284,0.0940999984741211,0.9858999848365784,-1.6768239736557007,0.20592544972896576,stable node sink,True
0.6299999952316284,0.7965999841690063,0.9886999726295471,-2.6627755165100098,1.4086627960205078,stable node sink,True
0.6399999856948853,0.10369999706745148,0.9860000014305115,-1.6278728246688843,0.12180531769990921,stable node sink,True
0.6399999856948853,0.1387999951839447,0.9861999750137329,-1.5031355619430542,-0.1036427766084671,unstable saddle node,False
0.6399999856948853,0.7972000241279602,0.9886999726295471,-2.667635440826416,1.4176934957504272,stable node sink,True
0.6399999856948853,0.7971000075340271,0.9886999726295471,-2.6670756340026855,1.4166725873947144,stable node sink,True
0.6499999761581421,0.7976999878883362,0.9886999726295471,-2.6719460487365723,1.4257258176803589,stable node sink,True
0.6600000262260437,0.7982000112533569,0.9886999726295471,-2.6762664318084717,1.4337795972824097,stable node sink,True
0.6700000166893005,0.7986999750137329,0.9886999726295471,-2.680595874786377,1.4418528079986572,stable node sink,True
0.6800000071525574,0.7991999983787537,0.9886999726295471,-2.6849350929260254,1.4499472379684448,stable node sink,True
0.6899999976158142,0.7997000217437744,0.9886999726295471,-2.689283847808838,1.4580620527267456,stable node sink,True
0.699999988079071,0.8001999855041504,0.9886999726295471,-2.6936419010162354,1.4661970138549805,stable node sink,True
0.7099999785423279,0.8007000088691711,0.9886999726295471,-2.698009729385376,1.4743531942367554,stable node sink,True
0.7200000286102295,0.8011999726295471,0.9886999726295471,-2.7023868560791016,1.4825294017791748,stable node sink,True
0.7300000190734863,0.8016999959945679,0.9886999726295471,-2.706773519515991,1.4907262325286865,stable node sink,True
0.7400000095367432,0.8022000193595886,0.9886999726295471,-2.711169958114624,1.4989444017410278,stable node sink,True
0.75,0.8026999831199646,0.9886999726295471,-2.715575695037842,1.5071829557418823,stable node sink,True
0.7599999904632568,0.8032000064849854,0.9886999726295471,-2.719991445541382,1.5154426097869873,stable node sink,True
0.7699999809265137,0.8036999702453613,0.9886999726295471,-2.724416732788086,1.5237228870391846,stable node sink,True
0.7799999713897705,0.804099977016449,0.9886999726295471,-2.728269577026367,1.5309556722640991,stable node sink,True
0.7900000214576721,0.8046000003814697,0.9886999726295471,-2.732713222503662,1.5392756462097168,stable node sink,True
0.800000011920929,0.8051000237464905,0.9886999726295471,-2.737166404724121,1.5476161241531372,stable node sink,True
0.8100000023841858,0.8055999875068665,0.9886999726295471,-2.741628885269165,1.55597722530365,stable node sink,True
0.8199999928474426,0.8059999942779541,0.9886999726295471,-2.7455132007598877,1.5632777214050293,stable node sink,True
0.8299999833106995,0.8065000176429749,0.9886999726295471,-2.7499942779541016,1.571678638458252,stable node sink,True
0.8399999737739563,0.8069000244140625,0.9886999726295471,-2.7538936138153076,1.5790117979049683,stable node sink,True
0.8500000238418579,0.8073999881744385,0.9886999726295471,-2.758392333984375,1.5874509811401367,stable node sink,True
0.8600000143051147,0.8077999949455261,0.9886999726295471,-2.7623066902160645,1.59481680393219,stable node sink,True
0.8700000047683716,0.8083000183105469,0.9886999726295471,-2.766824245452881,1.6032966375350952,stable node sink,True
0.8799999952316284,0.8087000250816345,0.9886999726295471,-2.7707536220550537,1.6106950044631958,stable node sink,True
0.8899999856948853,0.8091999888420105,0.9886999726295471,-2.7752890586853027,1.619213581085205,stable node sink,True
0.8999999761581421,0.8095999956130981,0.9886999726295471,-2.779233694076538,1.6266450881958008,stable node sink,True
0.9100000262260437,0.8100000023841858,0.9886999726295471,-2.7831859588623047,1.6340923309326172,stable node sink,True
0.9200000166893005,0.8105000257492065,0.9886999726295471,-2.787748098373413,1.6426692008972168,stable node sink,True
0.9300000071525574,0.8108999729156494,0.9886999726295471,-2.791715145111084,1.6501489877700806,stable node sink,True
0.9399999976158142,0.8112999796867371,0.9886999726295471,-2.795689344406128,1.657644271850586,stable node sink,True
0.949999988079071,0.8118000030517578,0.9886999726295471,-2.800279140472412,1.6662803888320923,stable node sink,True
0.9599999785423279,0.8122000098228455,0.9886999726295471,-2.8042685985565186,1.6738090515136719,stable node sink,True
0.9700000286102295,0.8126000165939331,0.9886999726295471,-2.808265447616577,1.681353211402893,stable node sink,True
0.9800000190734863,0.8130000233650208,0.9886999726295471,-2.812269449234009,1.6889128684997559,stable node sink,True
0.9900000095367432,0.8133999705314636,0.9886999726295471,-2.8162801265716553,1.6964871883392334,stable node sink,True
