k_ma,A,B,trace,determinant,string_of_classification,stable
0.25,0.026100000366568565,0.9855999946594238,-2.9992713928222656,2.24940824508667,stable spiral node sink,True
0.25,0.3889999985694885,0.9872000217437744,-1.4078561067581177,-0.5122543573379517,unstable saddle node,False
0.25,0.7868000268936157,0.9886000156402588,-2.5717499256134033,1.2409716844558716,stable node sink,True
0.25999999046325684,0.026000000536441803,0.9855999946594238,-3.008850574493408,2.263835906982422,stable spiral node sink,True
0.25999999046325684,0.39980000257492065,0.9872999787330627,-1.429112195968628,-0.48901259899139404,unstable saddle node,False
0.25999999046325684,0.7745000123977661,0.9886000156402588,-2.499375104904175,1.109998345375061,stable node sink,True
0.27000001072883606,0.02590000070631504,0.9855999946594238,-3.0183305740356445,2.2781124114990234,stable spiral node sink,True
0.27000001072883606,0.4113999903202057,0.9872999787330627,-1.4510424137115479,-0.46335330605506897,unstable saddle node,False
0.27000001072883606,0.7615000009536743,0.9886000156402588,-2.42965030670166,0.9854643940925598,stable node sink,True
0.2800000011920929,0.025800000876188278,0.9855999946594238,-3.027712821960449,2.292241096496582,stable spiral node sink,True
0.2800000011920929,0.4239000082015991,0.9873999953269958,-1.4758758544921875,-0.4353082478046417,unstable saddle node,False
0.2800000011920929,0.7476000189781189,0.9884999990463257,-2.360544204711914,0.8651436567306519,stable node sink,True
0.28999999165534973,0.025699999183416367,0.9855999946594238,-3.0369999408721924,2.306225538253784,stable spiral node sink,True
0.28999999165534973,0.4375,0.9873999953269958,-1.502171516418457,-0.4037107229232788,unstable saddle node,False
0.28999999165534973,0.7325999736785889,0.9884999990463257,-2.2933905124664307,0.7488551735877991,stable node sink,True
0.30000001192092896,0.025599999353289604,0.9855999946594238,-3.0461957454681396,2.3200716972351074,stable spiral node sink,True
0.30000001192092896,0.4526999890804291,0.987500011920929,-1.5328623056411743,-0.36768805980682373,unstable saddle node,False
0.30000001192092896,0.7160000205039978,0.9883999824523926,-2.2243919372558594,0.632891833782196,stable node sink,True
0.3100000023841858,0.025499999523162842,0.9855999946594238,-3.0553014278411865,2.3337810039520264,stable spiral node sink,True
